timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567425520093,3453,TwentyKBFile,200,OK,Users 1-4030,text,true,,20721,127,2102,2102,http://127.0.0.1:8080/20kbyte.html,3453,0,3453
1567425520092,3454,TwentyKBFile,200,OK,Users 1-4028,text,true,,20721,127,2102,2102,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520092,3454,TwentyKBFile,200,OK,Users 1-4029,text,true,,20721,127,2102,2102,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520092,3455,TwentyKBFile,200,OK,Users 1-4027,text,true,,20721,127,2099,2099,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520091,3456,TwentyKBFile,200,OK,Users 1-4026,text,true,,20721,127,2099,2099,http://127.0.0.1:8080/20kbyte.html,3456,0,3455
1567425520094,3454,TwentyKBFile,200,OK,Users 1-4033,text,true,,20721,127,2097,2097,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520093,3455,TwentyKBFile,200,OK,Users 1-4031,text,true,,20721,127,2097,2097,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
1567425520094,3454,TwentyKBFile,200,OK,Users 1-4032,text,true,,20721,127,2096,2096,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520096,3453,TwentyKBFile,200,OK,Users 1-4039,text,true,,20721,127,2094,2094,http://127.0.0.1:8080/20kbyte.html,3453,0,3453
1567425520096,3453,TwentyKBFile,200,OK,Users 1-4038,text,true,,20721,127,2094,2094,http://127.0.0.1:8080/20kbyte.html,3453,0,3453
1567425520095,3454,TwentyKBFile,200,OK,Users 1-4037,text,true,,20721,127,2092,2092,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520095,3454,TwentyKBFile,200,OK,Users 1-4036,text,true,,20721,127,2092,2091,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520094,3455,TwentyKBFile,200,OK,Users 1-4034,text,true,,20721,127,2090,2090,http://127.0.0.1:8080/20kbyte.html,3455,0,3455
1567425520095,3455,TwentyKBFile,200,OK,Users 1-4035,text,true,,20721,127,2090,2090,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520097,3454,TwentyKBFile,200,OK,Users 1-4040,text,true,,20721,127,2088,2088,http://127.0.0.1:8080/20kbyte.html,3454,0,3454
1567425520098,3453,TwentyKBFile,200,OK,Users 1-4043,text,true,,20721,127,2088,2088,http://127.0.0.1:8080/20kbyte.html,3453,0,3453
1567425520099,3452,TwentyKBFile,200,OK,Users 1-4044,text,true,,20721,127,2086,2086,http://127.0.0.1:8080/20kbyte.html,3452,0,3452
1567425520098,3453,TwentyKBFile,200,OK,Users 1-4041,text,true,,20721,127,2086,2086,http://127.0.0.1:8080/20kbyte.html,3453,0,3453
1567425520098,3454,TwentyKBFile,200,OK,Users 1-4042,text,true,,20721,127,2084,2084,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520101,3453,TwentyKBFile,200,OK,Users 1-4050,text,true,,20721,127,2083,2083,http://127.0.0.1:8080/20kbyte.html,3453,0,3452
1567425520101,3453,TwentyKBFile,200,OK,Users 1-4048,text,true,,20721,127,2083,2083,http://127.0.0.1:8080/20kbyte.html,3453,0,3452
1567425520101,3453,TwentyKBFile,200,OK,Users 1-4049,text,true,,20721,127,2081,2081,http://127.0.0.1:8080/20kbyte.html,3453,0,3452
1567425520100,3454,TwentyKBFile,200,OK,Users 1-4047,text,true,,20721,127,2081,2081,http://127.0.0.1:8080/20kbyte.html,3454,0,3453
1567425520099,3455,TwentyKBFile,200,OK,Users 1-4045,text,true,,20721,127,2079,2079,http://127.0.0.1:8080/20kbyte.html,3455,0,3454
