timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567591661016,147,TwentyKBFile,200,OK,Users 1-4461,text,true,,20766,127,1003,1003,http://127.0.0.1:8080/20kbyte.html,147,0,106
1567591661014,149,TwentyKBFile,200,OK,Users 1-4456,text,true,,20766,127,1003,1003,http://127.0.0.1:8080/20kbyte.html,149,0,108
1567591661016,147,TwentyKBFile,200,OK,Users 1-4464,text,true,,20766,127,1003,1003,http://127.0.0.1:8080/20kbyte.html,147,0,107
1567591661017,146,TwentyKBFile,200,OK,Users 1-4467,text,true,,20766,127,998,998,http://127.0.0.1:8080/20kbyte.html,146,0,108
1567591661124,39,TwentyKBFile,200,OK,Users 1-4717,text,true,,20766,127,996,996,http://127.0.0.1:8080/20kbyte.html,39,0,1
1567591661123,40,TwentyKBFile,200,OK,Users 1-4716,text,true,,20766,127,996,996,http://127.0.0.1:8080/20kbyte.html,40,0,2
1567591661125,39,TwentyKBFile,200,OK,Users 1-4719,text,true,,20766,127,995,995,http://127.0.0.1:8080/20kbyte.html,39,0,1
1567591661125,39,TwentyKBFile,200,OK,Users 1-4718,text,true,,20766,127,995,995,http://127.0.0.1:8080/20kbyte.html,39,0,1
1567591661020,144,TwentyKBFile,200,OK,Users 1-4475,text,true,,20766,127,995,995,http://127.0.0.1:8080/20kbyte.html,144,0,107
1567591661019,145,TwentyKBFile,200,OK,Users 1-4472,text,true,,20766,127,995,995,http://127.0.0.1:8080/20kbyte.html,145,0,108
1567591661018,147,TwentyKBFile,200,OK,Users 1-4468,text,true,,20766,127,995,995,http://127.0.0.1:8080/20kbyte.html,146,0,107
1567591661016,150,TwentyKBFile,200,OK,Users 1-4465,text,true,,20766,127,993,993,http://127.0.0.1:8080/20kbyte.html,149,0,107
1567591661021,146,TwentyKBFile,200,OK,Users 1-4477,text,true,,20766,127,996,996,http://127.0.0.1:8080/20kbyte.html,146,0,107
1567591661019,148,TwentyKBFile,200,OK,Users 1-4470,text,true,,20766,127,996,996,http://127.0.0.1:8080/20kbyte.html,148,0,108
1567591661126,43,TwentyKBFile,200,OK,Users 1-4720,text,true,,20766,127,997,997,http://127.0.0.1:8080/20kbyte.html,43,0,1
1567591661022,147,TwentyKBFile,200,OK,Users 1-4479,text,true,,20766,127,997,997,http://127.0.0.1:8080/20kbyte.html,147,0,108
1567591661023,146,TwentyKBFile,200,OK,Users 1-4481,text,true,,20766,127,997,997,http://127.0.0.1:8080/20kbyte.html,146,0,107
1567591661127,42,TwentyKBFile,200,OK,Users 1-4721,text,true,,20766,127,997,997,http://127.0.0.1:8080/20kbyte.html,42,0,1
1567591661021,148,TwentyKBFile,200,OK,Users 1-4476,text,true,,20766,127,997,997,http://127.0.0.1:8080/20kbyte.html,148,0,107
1567591661024,146,TwentyKBFile,200,OK,Users 1-4485,text,true,,20766,127,994,994,http://127.0.0.1:8080/20kbyte.html,146,0,107
1567591661026,144,TwentyKBFile,200,OK,Users 1-4489,text,true,,20766,127,994,994,http://127.0.0.1:8080/20kbyte.html,144,0,106
1567591661025,145,TwentyKBFile,200,OK,Users 1-4488,text,true,,20766,127,994,994,http://127.0.0.1:8080/20kbyte.html,145,0,108
1567591661130,40,TwentyKBFile,200,OK,Users 1-4723,text,true,,20766,127,994,994,http://127.0.0.1:8080/20kbyte.html,40,0,2
1567591661129,41,TwentyKBFile,200,OK,Users 1-4722,text,true,,20766,127,992,992,http://127.0.0.1:8080/20kbyte.html,41,0,2
1567591661025,146,TwentyKBFile,200,OK,Users 1-4487,text,true,,20766,127,989,989,http://127.0.0.1:8080/20kbyte.html,145,0,108
1567591661131,40,TwentyKBFile,200,OK,Users 1-4724,text,true,,20766,127,989,989,http://127.0.0.1:8080/20kbyte.html,40,0,3
1567591661025,146,TwentyKBFile,200,OK,Users 1-4486,text,true,,20766,127,989,989,http://127.0.0.1:8080/20kbyte.html,146,0,108
1567591661131,40,TwentyKBFile,200,OK,Users 1-4725,text,true,,20766,127,987,987,http://127.0.0.1:8080/20kbyte.html,40,0,3
1567591661132,39,TwentyKBFile,200,OK,Users 1-4726,text,true,,20766,127,987,987,http://127.0.0.1:8080/20kbyte.html,39,0,3
